"CODE","YEAR","MONTH","DAY","DUMMY","DATE","DIVELOCATION","BROAD LOCATION","DAYS","NO OF DIVES","VIZ","CURRENT","WIND","WEATHER","TEMP","SEA COND.","DIVER NUMBERS","REBREATHER","COUNT","LATITUDE","LONGITUDE","SPECIES_COMMON","ABUNDANCE","SPECIES_SCIENTIFIC","DATASET","OWNER"
"D6312",2018,5,20,NA,"43971","NORTH","Protea_pinnacles",1,1,"15-20","0","0-10 NE","sunny","22-15","unsettled","2",NA,106,-30.8249,30.4884,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D6315",2018,5,22,NA,"43973","NORTH","Protea_pinnacles",1,1,"20*","0","0","sunny","22-17","flat","5",NA,106,-30.8249,30.4884,"RAGGIE",30,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6315",2018,5,22,NA,"43973","NORTH","Protea_pinnacles",1,1,"20*","0","0","sunny","22-17","flat","5",NA,106,-30.8249,30.4884,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6315",2018,5,22,NA,"43973","NORTH","Protea_pinnacles",1,1,"20*","0","0","sunny","22-17","flat","5",NA,106,-30.8249,30.4884,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D6319",2018,5,24,NA,"43975","SOUTH","Protea_pinnacles",1,1,"10","0","0","sunny","23-20","flat","2",NA,91,-30.8434,30.4771,"RAGGIE",25,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6331",2018,5,31,NA,"43982","SOUTH","Protea_pinnacles",1,1,"12*","0","0","sunny","23-20","swells","5",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6331",2018,5,31,NA,"43982","SOUTH","Protea_pinnacles",1,1,"12*","0","0","sunny","23-20","swells","5",NA,91,-30.8434,30.4771,"RAGGIE",1,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6343",2018,6,10,NA,"43992","NORTH","Protea_pinnacles",1,1,"25","0.5","13 SW","sunny","23-19","unsettled","7",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6343",2018,6,10,NA,"43992","NORTH","Protea_pinnacles",1,1,"25","0.5","13 SW","sunny","23-19","unsettled","7",NA,106,-30.8249,30.4884,"RAGGIE",200,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6343",2018,6,10,NA,"43992","NORTH","Protea_pinnacles",1,1,"25","0.5","13 SW","sunny","23-19","unsettled","7",NA,106,-30.8249,30.4884,"BLACKTIP",10,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6343",2018,6,10,NA,"43992","NORTH","Protea_pinnacles",1,1,"25","0.5","13 SW","sunny","23-19","unsettled","7",NA,106,-30.8249,30.4884,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D6344",2018,6,11,NA,"43993","SOUTH","Protea_pinnacles",1,1,"12","1","0","sunny","22","swells","10",NA,91,-30.8434,30.4771,"SHH",30,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6344",2018,6,11,NA,"43993","SOUTH","Protea_pinnacles",1,1,"12","1","0","sunny","22","swells","10",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6344",2018,6,11,NA,"43993","SOUTH","Protea_pinnacles",1,1,"12","1","0","sunny","22","swells","10",NA,91,-30.8434,30.4771,"SANDSHARK",1,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D6344",2018,6,11,NA,"43993","SOUTH","Protea_pinnacles",1,1,"12","1","0","sunny","22","swells","10",NA,91,-30.8434,30.4771,"RAGGIE",10,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6348",2018,6,12,NA,"43994","NORTH","Protea_pinnacles",1,1,"12","0.5","0","sunny","23","calm","4",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6348",2018,6,12,NA,"43994","NORTH","Protea_pinnacles",1,1,"12","0.5","0","sunny","23","calm","4",NA,106,-30.8249,30.4884,"RAGGIE",40,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6348",2018,6,12,NA,"43994","NORTH","Protea_pinnacles",1,1,"12","0.5","0","sunny","23","calm","4",NA,106,-30.8249,30.4884,"BLACKTIP",3,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6351",2018,6,13,NA,"43995","NORTH","Protea_pinnacles",1,1,"25","1","0","sunny","23-21","calm","10",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6351",2018,6,13,NA,"43995","NORTH","Protea_pinnacles",1,1,"25","1","0","sunny","23-21","calm","10",NA,106,-30.8249,30.4884,"RAGGIE",40,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6351",2018,6,13,NA,"43995","NORTH","Protea_pinnacles",1,1,"25","1","0","sunny","23-21","calm","10",NA,106,-30.8249,30.4884,"BLACKTIP",4,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6353",2018,6,14,NA,"43996","NORTH","Protea_pinnacles",1,1,"20","1","0","sunny","23-20","calm","3",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6353",2018,6,14,NA,"43996","NORTH","Protea_pinnacles",1,1,"20","1","0","sunny","23-20","calm","3",NA,106,-30.8249,30.4884,"RAGGIE",1,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6353",2018,6,14,NA,"43996","NORTH","Protea_pinnacles",1,1,"20","1","0","sunny","23-20","calm","3",NA,106,-30.8249,30.4884,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6354",2018,6,15,NA,"43997","NORTH","Protea_pinnacles",1,1,"15","1","0","sunny","23-22","calm","1",NA,106,-30.8249,30.4884,"SHH",1,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6354",2018,6,15,NA,"43997","NORTH","Protea_pinnacles",1,1,"15","1","0","sunny","23-22","calm","1",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6354",2018,6,15,NA,"43997","NORTH","Protea_pinnacles",1,1,"15","1","0","sunny","23-22","calm","1",NA,106,-30.8249,30.4884,"RAGGIE",30,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6354",2018,6,15,NA,"43997","NORTH","Protea_pinnacles",1,1,"15","1","0","sunny","23-22","calm","1",NA,106,-30.8249,30.4884,"BLACKTIP",10,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6357",2018,6,17,NA,"43999","SOUTH","Protea_pinnacles",1,1,"15","1.5","0","sunny","22","calm","9",NA,91,-30.8434,30.4771,"GHH",1,"SPHYRNA MOKARRAN","UVC-S","ROLAND"
"D6357",2018,6,17,NA,"43999","SOUTH","Protea_pinnacles",1,1,"15","1.5","0","sunny","22","calm","9",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6357",2018,6,17,NA,"43999","SOUTH","Protea_pinnacles",1,1,"15","1.5","0","sunny","22","calm","9",NA,91,-30.8434,30.4771,"SANDSHARK",2,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D6357",2018,6,17,NA,"43999","SOUTH","Protea_pinnacles",1,1,"15","1.5","0","sunny","22","calm","9",NA,91,-30.8434,30.4771,"BLACKTIP",10,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6364",2018,6,21,NA,"44003","SOUTH","Protea_pinnacles",1,1,"15","1.5","0","sunny","22","calm","8",NA,91,-30.8434,30.4771,"SHH",2,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6364",2018,6,21,NA,"44003","SOUTH","Protea_pinnacles",1,1,"15","1.5","0","sunny","22","calm","8",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6364",2018,6,21,NA,"44003","SOUTH","Protea_pinnacles",1,1,"15","1.5","0","sunny","22","calm","8",NA,91,-30.8434,30.4771,"SANDSHARK",1,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D6364",2018,6,21,NA,"44003","SOUTH","Protea_pinnacles",1,1,"15","1.5","0","sunny","22","calm","8",NA,91,-30.8434,30.4771,"BLACKTIP",2,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6374",2018,6,24,NA,"44006","NORTH","Protea_pinnacles",1,1,"10*","0","12 SW","sunny","21-19","flat","11",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6374",2018,6,24,NA,"44006","NORTH","Protea_pinnacles",1,1,"10*","0","12 SW","sunny","21-19","flat","11",NA,106,-30.8249,30.4884,"RAGGIE",5,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6374",2018,6,24,NA,"44006","NORTH","Protea_pinnacles",1,1,"10*","0","12 SW","sunny","21-19","flat","11",NA,106,-30.8249,30.4884,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6378",2018,6,25,NA,"44007","NORTH","Protea_pinnacles",1,1,"15","0.6","5 SW","sunny","21","calm","2",NA,106,-30.8249,30.4884,"GHH",1,"SPHYRNA MOKARRAN","UVC-S","ROLAND"
"D6378",2018,6,25,NA,"44007","NORTH","Protea_pinnacles",1,1,"15","0.6","5 SW","sunny","21","calm","2",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6378",2018,6,25,NA,"44007","NORTH","Protea_pinnacles",1,1,"15","0.6","5 SW","sunny","21","calm","2",NA,106,-30.8249,30.4884,"RAGGIE",20,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6387",2018,7,1,NA,"44013","NORTH","Protea_pinnacles",1,1,"25","0.7","12 NE","sunny","23","unsettled","10",NA,106,-30.8249,30.4884,"RAGGIE",20,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6387",2018,7,1,NA,"44013","NORTH","Protea_pinnacles",1,1,"25","0.7","12 NE","sunny","23","unsettled","10",NA,106,-30.8249,30.4884,"BLACKTIP",4,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6390",2018,7,3,NA,"44015","SOUTH","Protea_pinnacles",1,1,"15","1","12 SW","sunny","22","rough","2",NA,91,-30.8434,30.4771,"SHH",3,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6390",2018,7,3,NA,"44015","SOUTH","Protea_pinnacles",1,1,"15","1","12 SW","sunny","22","rough","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6390",2018,7,3,NA,"44015","SOUTH","Protea_pinnacles",1,1,"15","1","12 SW","sunny","22","rough","2",NA,91,-30.8434,30.4771,"SANDSHARK",1,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D6390",2018,7,3,NA,"44015","SOUTH","Protea_pinnacles",1,1,"15","1","12 SW","sunny","22","rough","2",NA,91,-30.8434,30.4771,"BLACKTIP",3,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6391",2018,7,4,NA,"44016","SOUTH","Protea_pinnacles",1,1,"25","1.2","0","sunny","22","calm","3",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6391",2018,7,4,NA,"44016","SOUTH","Protea_pinnacles",1,1,"25","1.2","0","sunny","22","calm","3",NA,91,-30.8434,30.4771,"BLACKTIP",4,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6403",2018,7,11,NA,"44023","NORTH","Protea_pinnacles",1,1,"15-20","2","0","sunny","22","calm","5",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6403",2018,7,11,NA,"44023","NORTH","Protea_pinnacles",1,1,"15-20","2","0","sunny","22","calm","5",NA,106,-30.8249,30.4884,"RAGGIE",10,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6403",2018,7,11,NA,"44023","NORTH","Protea_pinnacles",1,1,"15-20","2","0","sunny","22","calm","5",NA,106,-30.8249,30.4884,"BLACKTIP",6,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6405",2018,7,12,NA,"44024","NORTH","Protea_pinnacles",1,1,"15","1.5","10 NE","sunny","23-21","unsettled","7",NA,106,-30.8249,30.4884,"SHH",3,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6405",2018,7,12,NA,"44024","NORTH","Protea_pinnacles",1,1,"15","1.5","10 NE","sunny","23-21","unsettled","7",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6405",2018,7,12,NA,"44024","NORTH","Protea_pinnacles",1,1,"15","1.5","10 NE","sunny","23-21","unsettled","7",NA,106,-30.8249,30.4884,"RAGGIE",8,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6405",2018,7,12,NA,"44024","NORTH","Protea_pinnacles",1,1,"15","1.5","10 NE","sunny","23-21","unsettled","7",NA,106,-30.8249,30.4884,"BLACKTIP",5,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6410",2018,7,16,NA,"44028","NORTH","Protea_pinnacles",1,1,"20","0.2","8 NE","sunny","22","swells","7",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6410",2018,7,16,NA,"44028","NORTH","Protea_pinnacles",1,1,"20","0.2","8 NE","sunny","22","swells","7",NA,106,-30.8249,30.4884,"RAGGIE",20,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6410",2018,7,16,NA,"44028","NORTH","Protea_pinnacles",1,1,"20","0.2","8 NE","sunny","22","swells","7",NA,106,-30.8249,30.4884,"BLACKTIP",2,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6410",2018,7,16,NA,"44028","NORTH","Protea_pinnacles",1,1,"20","0.2","8 NE","sunny","22","swells","7",NA,106,-30.8249,30.4884,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D6411",2018,7,17,NA,"44029","NORTH","Protea_pinnacles",1,1,"20","0.5","8 NE","sunny","22","calm","4",NA,106,-30.8249,30.4884,"RAGGIE",3,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6411",2018,7,17,NA,"44029","NORTH","Protea_pinnacles",1,1,"20","0.5","8 NE","sunny","22","calm","4",NA,106,-30.8249,30.4884,"BLACKTIP",2,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6414",2018,7,19,NA,"44031","NORTH","Protea_pinnacles",1,1,"15","2","8-20 NE","sunny","22","unsettled","6",NA,106,-30.8249,30.4884,"BLACKTIP",2,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6414",2018,7,19,NA,"44031","NORTH","Protea_pinnacles",1,1,"15","2","8-20 NE","sunny","22","unsettled","6",NA,106,-30.8249,30.4884,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D6418",2018,7,21,NA,"44033","SOUTH","Protea_pinnacles",1,1,"15","2.5","0","sunny","20","calm","3",NA,91,-30.8434,30.4771,"RAGGIE",3,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6418",2018,7,21,NA,"44033","SOUTH","Protea_pinnacles",1,1,"15","2.5","0","sunny","20","calm","3",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6420",2018,7,22,NA,"44034","SOUTH","Protea_pinnacles",1,1,"10","2.5","8 NE","sunny","19","calm","4",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6420",2018,7,22,NA,"44034","SOUTH","Protea_pinnacles",1,1,"10","2.5","8 NE","sunny","19","calm","4",NA,91,-30.8434,30.4771,"RAGGIE",12,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6420",2018,7,22,NA,"44034","SOUTH","Protea_pinnacles",1,1,"10","2.5","8 NE","sunny","19","calm","4",NA,91,-30.8434,30.4771,"BLACKTIP",5,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6425",2018,7,27,NA,"44039","NORTH","Protea_pinnacles",1,1,"15","0","0","sunny","23","unsettled","5",NA,106,-30.8249,30.4884,"RAGGIE",200,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6425",2018,7,27,NA,"44039","NORTH","Protea_pinnacles",1,1,"15","0","0","sunny","23","unsettled","5",NA,106,-30.8249,30.4884,"BLACKTIP",5,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6425",2018,7,27,NA,"44039","NORTH","Protea_pinnacles",1,1,"15","0","0","sunny","23","unsettled","5",NA,106,-30.8249,30.4884,"TIGER",2,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D6427",2018,7,28,NA,"44040","NORTH","Protea_pinnacles",1,1,"20","0","0","sunny","20","calm","5",NA,106,-30.8249,30.4884,"RAGGIE",200,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6427",2018,7,28,NA,"44040","NORTH","Protea_pinnacles",1,1,"20","0","0","sunny","20","calm","5",NA,106,-30.8249,30.4884,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D6431",2018,7,30,NA,"44042","NORTH","Protea_pinnacles",1,1,"10","0.2","12 NE","sunny","19","unsettled","3",NA,106,-30.8249,30.4884,"RAGGIE",30,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6437",2018,8,4,NA,"44047","NORTH","Protea_pinnacles",1,1,"12","0,2 reverse","15 SW","NS","20","rough","8",NA,106,-30.8249,30.4884,"RAGGIE",20,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6509",2018,10,4,NA,"44108","SOUTH","Protea_pinnacles",1,1,"25","1.5","NS","NS","23","NS","2",NA,91,-30.8434,30.4771,"SHH",100,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6509",2018,10,4,NA,"44108","SOUTH","Protea_pinnacles",1,1,"25","1.5","NS","NS","23","NS","2",NA,91,-30.8434,30.4771,"BLACKTIP",3,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6511",2018,10,5,NA,"44109","SOUTH","Protea_pinnacles",1,1,"25","NS","NS","NS","23","NS","1",NA,91,-30.8434,30.4771,"SHH",200,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6515",2018,10,7,NA,"44111","SOUTH","Protea_pinnacles",1,1,"12*","NS","NS","NS","23","NS","NS",NA,91,-30.8434,30.4771,"GHH",1,"SPHYRNA MOKARRAN","UVC-S","ROLAND"
"D6515",2018,10,7,NA,"44111","SOUTH","Protea_pinnacles",1,1,"12*","NS","NS","NS","23","NS","NS",NA,91,-30.8434,30.4771,"SHH",100,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6515",2018,10,7,NA,"44111","SOUTH","Protea_pinnacles",1,1,"12*","NS","NS","NS","23","NS","NS",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6515",2018,10,7,NA,"44111","SOUTH","Protea_pinnacles",1,1,"12*","NS","NS","NS","23","NS","NS",NA,91,-30.8434,30.4771,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D6517",2018,10,8,NA,"44112","SOUTH","Protea_pinnacles",1,1,"20","NS","NS","NS","23","NS","NS",NA,91,-30.8434,30.4771,"SHH",100,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6517",2018,10,8,NA,"44112","SOUTH","Protea_pinnacles",1,1,"20","NS","NS","NS","23","NS","NS",NA,91,-30.8434,30.4771,"BLACKTIP",3,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6517",2018,10,8,NA,"44112","SOUTH","Protea_pinnacles",1,1,"20","NS","NS","NS","23","NS","NS",NA,91,-30.8434,30.4771,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D6524",2018,10,15,NA,"44119","SOUTH","Protea_pinnacles",1,1,"20","2","NS","sunny","23","calm","2",NA,91,-30.8434,30.4771,"SHH",1,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6524",2018,10,15,NA,"44119","SOUTH","Protea_pinnacles",1,1,"20","2","NS","sunny","23","calm","2",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6531",2018,10,19,NA,"44123","NORTH","Protea_pinnacles",1,1,"NS","NS","NS","NS","NS","NS","5",NA,106,-30.8249,30.4884,"RAGGIE",8,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6538",2018,10,24,NA,"44128","NORTH","Protea_pinnacles",1,1,"NS","NS","NS","NS","NS","NS","3",NA,106,-30.8249,30.4884,"SHH",1,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6538",2018,10,24,NA,"44128","NORTH","Protea_pinnacles",1,1,"NS","NS","NS","NS","NS","NS","3",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6538",2018,10,24,NA,"44128","NORTH","Protea_pinnacles",1,1,"NS","NS","NS","NS","NS","NS","3",NA,106,-30.8249,30.4884,"RAGGIE",1,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6550",2018,11,3,NA,"44138","NORTH","Protea_pinnacles",1,1,"20","1","15 NE","sunny","22","choppy","2",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6550",2018,11,3,NA,"44138","NORTH","Protea_pinnacles",1,1,"20","1","15 NE","sunny","22","choppy","2",NA,106,-30.8249,30.4884,"RAGGIE",8,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6550",2018,11,3,NA,"44138","NORTH","Protea_pinnacles",1,1,"20","1","15 NE","sunny","22","choppy","2",NA,106,-30.8249,30.4884,"BLACKTIP",2,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6553",2018,11,5,NA,"44140","SOUTH","Protea_pinnacles",1,1,"15*","15 SW","1.5","sunny","21","unsettled","9",NA,91,-30.8434,30.4771,"SHH",3,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6553",2018,11,5,NA,"44140","SOUTH","Protea_pinnacles",1,1,"15*","15 SW","1.5","sunny","21","unsettled","9",NA,91,-30.8434,30.4771,"SANDSHARK",11,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D6553",2018,11,5,NA,"44140","SOUTH","Protea_pinnacles",1,1,"15*","15 SW","1.5","sunny","21","unsettled","9",NA,91,-30.8434,30.4771,"BLACKTIP",2,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6571",2018,11,16,NA,"44151","SOUTH","Protea_pinnacles",1,1,"8*","0","8 NE","sunny","NS","unsettled","10",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6571",2018,11,16,NA,"44151","SOUTH","Protea_pinnacles",1,1,"8*","0","8 NE","sunny","NS","unsettled","10",NA,91,-30.8434,30.4771,"RAGGIE",4,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6571",2018,11,16,NA,"44151","SOUTH","Protea_pinnacles",1,1,"8*","0","8 NE","sunny","NS","unsettled","10",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6574",2018,11,18,NA,"44153","SOUTH","Protea_pinnacles",1,1,"20-15","1,5 reverse","8 SW","NA","NS","unsettled","5",NA,91,-30.8434,30.4771,"SHH",900,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6574",2018,11,18,NA,"44153","SOUTH","Protea_pinnacles",1,1,"20-15","1,5 reverse","8 SW","NA","NS","unsettled","5",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D6574",2018,11,18,NA,"44153","SOUTH","Protea_pinnacles",1,1,"20-15","1,5 reverse","8 SW","NA","NS","unsettled","5",NA,91,-30.8434,30.4771,"RAGGIE",4,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6574",2018,11,18,NA,"44153","SOUTH","Protea_pinnacles",1,1,"20-15","1,5 reverse","8 SW","NA","NS","unsettled","5",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6577",2018,11,19,NA,"44154","SOUTH","Protea_pinnacles",1,1,"10","0.5","15 NE","OCWR","NS","rough","10",NA,91,-30.8434,30.4771,"RAGGIE",16,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6587",2018,11,23,NA,"44158","SOUTH","Protea_pinnacles",1,1,"15","0","10 SW","OCWS","22-20","unsettled","2",NA,91,-30.8434,30.4771,"SHH",1,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6587",2018,11,23,NA,"44158","SOUTH","Protea_pinnacles",1,1,"15","0","10 SW","OCWS","22-20","unsettled","2",NA,91,-30.8434,30.4771,"RAGGIE",1,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6587",2018,11,23,NA,"44158","SOUTH","Protea_pinnacles",1,1,"15","0","10 SW","OCWS","22-20","unsettled","2",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6589",2018,11,24,NA,"44159","SOUTH","Protea_pinnacles",1,1,"15","0.3","NS","sunny","20",NA,"2",NA,91,-30.8434,30.4771,"SHH",1,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6591",2018,11,25,NA,"44160","NORTH","Protea_pinnacles",1,1,"15-30",NA,"15 NE","sunny","22-18","rough","3",NA,106,-30.8249,30.4884,"RAGGIE",25,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6591",2018,11,25,NA,"44160","NORTH","Protea_pinnacles",1,1,"15-30",NA,"15 NE","sunny","22-18","rough","3",NA,106,-30.8249,30.4884,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D6593",2018,11,26,NA,"44161","SOUTH","Protea_pinnacles",1,1,"15-20","0,2 reverse","4 SW","OCWS","22-16","unsettled","9",NA,91,-30.8434,30.4771,"SHH",300,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D6593",2018,11,26,NA,"44161","SOUTH","Protea_pinnacles",1,1,"15-20","0,2 reverse","4 SW","OCWS","22-16","unsettled","9",NA,91,-30.8434,30.4771,"RAGGIE",12,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6610",2018,12,3,NA,"44168","NORTH","Protea_pinnacles",1,1,"8*","0.5","0","OCWS","23-18","calm","5",NA,106,-30.8249,30.4884,"RAGGIE",50,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D6612",2018,12,4,NA,"44169","SOUTH","Protea_pinnacles",1,1,"15","0.5","0","OC","NS","calm","4",NA,91,-30.8434,30.4771,"GHH",1,"SPHYRNA MOKARRAN","UVC-S","ROLAND"
"D6612",2018,12,4,NA,"44169","SOUTH","Protea_pinnacles",1,1,"15","0.5","0","OC","NS","calm","4",NA,91,-30.8434,30.4771,"SHH",300,"SPHYRNA LEWINI","UVC-S","ROLAND"
