"speciesrange","area_km2","perc_in_area","range_in_area","CUR_NME","SPECIES_SCIENTIFIC","type"
72600,1237.09299,0.010808173,784.6733366,"Pondoland Marine Protected Area","DASYATIS CHRYSONOTA","sdm"
82300,1237.09299,0.001471334,121.0907668,"Pondoland Marine Protected Area","DEANIA CALCEA","sdm"
175300,1237.09299,0,0,"Pondoland Marine Protected Area","DIPTURUS PULLOPUNCTATUS","sdm"
58100,1237.09299,0.018591289,1080.153914,"Pondoland Marine Protected Area","DIPTURUS STENORHYNCHUS","sdm"
74000,1237.09299,0.002916412,215.8145076,"Pondoland Marine Protected Area","ETMOPTERUS COMPAGNOI","sdm"
78000,1237.09299,0,0,"Pondoland Marine Protected Area","ETMOPTERUS GRANULOSUS","sdm"
109200,1237.09299,0,0,"Pondoland Marine Protected Area","ETMOPTERUS PUSILLUS","sdm"
60300,1237.09299,0,0,"Pondoland Marine Protected Area","ETMOPTERUS SCULPTUS","sdm"
15000,1237.09299,0.041593673,623.9050907,"Pondoland Marine Protected Area","GALEOCERDO CUVIER","sdm"
188000,1237.09299,0.000288762,54.28724786,"Pondoland Marine Protected Area","GALEORHINUS GALEUS","sdm"
50500,1237.09299,0.011530132,582.2716502,"Pondoland Marine Protected Area","GYMNURA NATALENSIS","sdm"
13200,1237.09299,0.036134455,476.9747997,"Pondoland Marine Protected Area","HALAELURUS LINEATUS","sdm"
62100,1237.09299,0.002732698,169.700553,"Pondoland Marine Protected Area","HALAELURUS NATALENSIS","sdm"
65900,1237.09299,0,0,"Pondoland Marine Protected Area","HAPLOBLEPHARUS EDWARDSII","sdm"
26000,1237.09299,0.004085859,106.2323432,"Pondoland Marine Protected Area","HAPLOBLEPHARUS FUSCUS","sdm"
30100,1237.09299,0,0,"Pondoland Marine Protected Area","HAPLOBLEPHARUS PICTUS","sdm"
16200,1237.09299,0.073205275,1185.925457,"Pondoland Marine Protected Area","HIMANTURA LEOPARDA","sdm"
8100,1237.09299,0.030330751,245.6790815,"Pondoland Marine Protected Area","HIMANTURA UARNAK","sdm"
193000,1237.09299,0,0,"Pondoland Marine Protected Area","HOLOHALAELURUS REGANI","sdm"
159400,1237.09299,0,0,"Pondoland Marine Protected Area","LEUCORAJA WALLACEI","sdm"
63500,1237.09299,0,0,"Pondoland Marine Protected Area","MALACORAJA SPINACIDERMIS","sdm"
7300,1237.09299,0.036916165,269.4880056,"Pondoland Marine Protected Area","MOBULA ALFREDI","sdm"
10500,1237.09299,0.065312033,685.776348,"Pondoland Marine Protected Area","MOBULA BIROSTRIS","sdm"
15700,1237.09299,0.056116151,881.0235638,"Pondoland Marine Protected Area","MOBULA KUHLII","sdm"
145300,1237.09299,0.006817503,990.5832311,"Pondoland Marine Protected Area","MUSTELUS MUSTELUS","sdm"
176100,1237.09299,0,0,"Pondoland Marine Protected Area","MUSTELUS PALUMBES","sdm"
76500,1237.09299,0.0129488,990.5832311,"Pondoland Marine Protected Area","MYLIOBATIS AQUILA","sdm"
31600,1237.09299,0,0,"Pondoland Marine Protected Area","NARKE CAPENSIS","sdm"
29400,1237.09299,0,0,"Pondoland Marine Protected Area","NEORAJA STEHMANNI","sdm"
2100,1237.09299,0.032517909,68.28760802,"Pondoland Marine Protected Area","NEOTRYGON CAERULEOPUNCTATA","sdm"
67600,1237.09299,0,0,"Pondoland Marine Protected Area","NOTORYNCHUS CEPEDIANUS","sdm"
3100,1237.09299,0.020473616,63.46820973,"Pondoland Marine Protected Area","PATEOBATIS FAI","sdm"
21200,1237.09299,0.046729849,990.6728002,"Pondoland Marine Protected Area","PATEOBATIS JENKINSII","sdm"
87300,1237.09299,0.000595018,51.94509535,"Pondoland Marine Protected Area","PLIOTREMA WARRENI","sdm"
54000,1237.09299,0.003628075,195.9160598,"Pondoland Marine Protected Area","PORODERMA AFRICANUM","sdm"
49300,1237.09299,0.009674945,476.9747997,"Pondoland Marine Protected Area","PORODERMA PANTHERINUM","sdm"
74000,1237.09299,0,0,"Pondoland Marine Protected Area","RAJA OCELLIFERA","sdm"
208600,1237.09299,0,0,"Pondoland Marine Protected Area","RAJA STRAELENI","sdm"
63800,1237.09299,0,0,"Pondoland Marine Protected Area","RAJELLA BARNARDI","sdm"
88300,1237.09299,0,0,"Pondoland Marine Protected Area","RAJELLA CAUDASPINOSA","sdm"
68700,1237.09299,0,0,"Pondoland Marine Protected Area","RAJELLA DISSIMILIS","sdm"
128700,1237.09299,0,0,"Pondoland Marine Protected Area","RAJELLA LEOPARDA","sdm"
53600,1237.09299,0,0,"Pondoland Marine Protected Area","RAJELLA RAVIDULA","sdm"
5200,1237.09299,0.05686606,295.7035125,"Pondoland Marine Protected Area","RHINOPTERA JAYAKARI","sdm"
6800,1237.09299,0.035502392,241.4162646,"Pondoland Marine Protected Area","RHIZOPRIONODON ACUTUS","sdm"
13400,1237.09299,0.024170351,323.8827081,"Pondoland Marine Protected Area","RHYNCHOBATUS DJIDDENSIS","sdm"
173600,1237.09299,0,0,"Pondoland Marine Protected Area","ROSTRORAJA ALBA","sdm"
152400,1237.09299,0,0,"Pondoland Marine Protected Area","SCYLIORHINUS CAPENSIS","sdm"
2000,1237.09299,0.247881523,495.7630463,"Pondoland Marine Protected Area","SCYLLIOGALEUS QUECKETTI","sdm"
62600,1237.09299,0.009301464,582.2716502,"Pondoland Marine Protected Area","SPHYRNA ZYGAENA","sdm"
208700,1237.09299,0,0,"Pondoland Marine Protected Area","SQUALUS ACANTHIAS","sdm"
146700,1237.09299,0,0,"Pondoland Marine Protected Area","SQUALUS BASSI","sdm"
8900,1237.09299,0.077053522,685.776348,"Pondoland Marine Protected Area","STEGOSTOMA TIGRINUM","sdm"
900,1237.09299,0,0,"Pondoland Marine Protected Area","TAENIURA LYMMA","sdm"
7700,1237.09299,0.031835521,245.1335097,"Pondoland Marine Protected Area","TAENIUROPS MEYENI","sdm"
159600,1237.09299,0,0,"Pondoland Marine Protected Area","TETRONARCE COWLEYI","sdm"
85100,1237.09299,0.006842205,582.2716502,"Pondoland Marine Protected Area","TORPEDO FUSCOMACULATA","sdm"
12400,1237.09299,0.055304544,685.776348,"Pondoland Marine Protected Area","TORPEDO SINUSPERSICI","sdm"
2400,1237.09299,0,0,"Pondoland Marine Protected Area","TRIAENODON OBESUS","sdm"
53000,1237.09299,0.002004384,106.2323432,"Pondoland Marine Protected Area","TRIAKIS MEGALOPTERUS","sdm"
118600,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","ACROTERIOBATUS ANNULATUS","sdm"
14900,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","ACROTERIOBATUS LEUCOSPILUS","sdm"
17400,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","AETOBATUS OCELLATUS","sdm"
35400,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","AETOMYLAEUS BOVINUS","sdm"
98400,270.39748,0.002619235,257.7327697,"Port Elizabeth Corals Marine Protected Area","APRISTURUS MICROPS","sdm"
73200,270.39748,0.00295465,216.2804156,"Port Elizabeth Corals Marine Protected Area","APRISTURUS SALDANHA","sdm"
72900,270.39748,0.000836989,61.01650644,"Port Elizabeth Corals Marine Protected Area","BATHYRAJA SMITHII","sdm"
75300,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","BATHYTOSHIA BREVICAUDATA","sdm"
90500,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","BATHYTOSHIA LATA","sdm"
900,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CARCHARHINUS ALBIMARGINATUS","sdm"
2200,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CARCHARHINUS AMBLYRHYNCHOS","sdm"
21700,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CARCHARHINUS AMBOINENSIS","sdm"
119000,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CARCHARHINUS BRACHYURUS","sdm"
22500,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CARCHARHINUS BREVIPINNA","sdm"
5500,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CARCHARHINUS HUMANI","sdm"
10400,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CARCHARHINUS LEUCAS","sdm"
30000,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CARCHARHINUS LIMBATUS","sdm"
66300,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CARCHARHINUS OBSCURUS","sdm"
9600,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CARCHARHINUS PLUMBEUS","sdm"
51300,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CARCHARIAS TAURUS","sdm"
51500,270.39748,0.00419962,216.2804156,"Port Elizabeth Corals Marine Protected Area","CENTROPHORUS SQUAMOSUS","sdm"
44400,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CENTROSCYLLIUM FABRICII","sdm"
69800,270.39748,0.003692447,257.7327697,"Port Elizabeth Corals Marine Protected Area","CENTROSCYMNUS COELOLEPIS","sdm"
52700,270.39748,0.004103993,216.2804156,"Port Elizabeth Corals Marine Protected Area","CENTROSCYMNUS OWSTONII","sdm"
48600,270.39748,0.00317007,154.0653899,"Port Elizabeth Corals Marine Protected Area","CENTROSELACHUS CREPIDATER","sdm"
42900,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","CIRRHIGALEUS ASPER","sdm"
163900,270.39748,0.001174747,192.5409938,"Port Elizabeth Corals Marine Protected Area","CRURIRAJA PARCOMACULATA","sdm"
72600,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","DASYATIS CHRYSONOTA","sdm"
82300,270.39748,0.003131625,257.7327697,"Port Elizabeth Corals Marine Protected Area","DEANIA CALCEA","sdm"
175300,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","DIPTURUS PULLOPUNCTATUS","sdm"
58100,270.39748,0.002162171,125.6221347,"Port Elizabeth Corals Marine Protected Area","DIPTURUS STENORHYNCHUS","sdm"
74000,270.39748,0.002922708,216.2804156,"Port Elizabeth Corals Marine Protected Area","ETMOPTERUS COMPAGNOI","sdm"
78000,270.39748,0.002772826,216.2804156,"Port Elizabeth Corals Marine Protected Area","ETMOPTERUS GRANULOSUS","sdm"
109200,270.39748,0.001144328,124.9606588,"Port Elizabeth Corals Marine Protected Area","ETMOPTERUS PUSILLUS","sdm"
60300,270.39748,0.002476974,149.3615565,"Port Elizabeth Corals Marine Protected Area","ETMOPTERUS SCULPTUS","sdm"
15000,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","GALEOCERDO CUVIER","sdm"
188000,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","GALEORHINUS GALEUS","sdm"
50500,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","GYMNURA NATALENSIS","sdm"
13200,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","HALAELURUS LINEATUS","sdm"
62100,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","HALAELURUS NATALENSIS","sdm"
65900,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","HAPLOBLEPHARUS EDWARDSII","sdm"
26000,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","HAPLOBLEPHARUS FUSCUS","sdm"
30100,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","HAPLOBLEPHARUS PICTUS","sdm"
16200,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","HIMANTURA LEOPARDA","sdm"
8100,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","HIMANTURA UARNAK","sdm"
193000,270.39748,0.00000343,0.661475832,"Port Elizabeth Corals Marine Protected Area","HOLOHALAELURUS REGANI","sdm"
159400,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","LEUCORAJA WALLACEI","sdm"
63500,270.39748,0.001382803,87.80800661,"Port Elizabeth Corals Marine Protected Area","MALACORAJA SPINACIDERMIS","sdm"
7300,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","MOBULA ALFREDI","sdm"
10500,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","MOBULA BIROSTRIS","sdm"
15700,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","MOBULA KUHLII","sdm"
145300,270.39748,0.000864571,125.6221347,"Port Elizabeth Corals Marine Protected Area","MUSTELUS MUSTELUS","sdm"
176100,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","MUSTELUS PALUMBES","sdm"
76500,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","MYLIOBATIS AQUILA","sdm"
31600,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","NARKE CAPENSIS","sdm"
29400,270.39748,0.007356477,216.2804156,"Port Elizabeth Corals Marine Protected Area","NEORAJA STEHMANNI","sdm"
2100,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","NEOTRYGON CAERULEOPUNCTATA","sdm"
67600,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","NOTORYNCHUS CEPEDIANUS","sdm"
3100,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","PATEOBATIS FAI","sdm"
21200,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","PATEOBATIS JENKINSII","sdm"
87300,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","PLIOTREMA WARRENI","sdm"
54000,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","PORODERMA AFRICANUM","sdm"
49300,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","PORODERMA PANTHERINUM","sdm"
74000,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","RAJA OCELLIFERA","sdm"
208600,270.39748,0.00000317,0.661475832,"Port Elizabeth Corals Marine Protected Area","RAJA STRAELENI","sdm"
63800,270.39748,0.000419929,26.79150017,"Port Elizabeth Corals Marine Protected Area","RAJELLA BARNARDI","sdm"
88300,270.39748,0.002449382,216.2804156,"Port Elizabeth Corals Marine Protected Area","RAJELLA CAUDASPINOSA","sdm"
68700,270.39748,0.003148187,216.2804156,"Port Elizabeth Corals Marine Protected Area","RAJELLA DISSIMILIS","sdm"
128700,270.39748,0.000682269,87.80800661,"Port Elizabeth Corals Marine Protected Area","RAJELLA LEOPARDA","sdm"
53600,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","RAJELLA RAVIDULA","sdm"
5200,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","RHINOPTERA JAYAKARI","sdm"
6800,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","RHIZOPRIONODON ACUTUS","sdm"
13400,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","RHYNCHOBATUS DJIDDENSIS","sdm"
173600,270.39748,0.00072363,125.6221347,"Port Elizabeth Corals Marine Protected Area","ROSTRORAJA ALBA","sdm"
152400,270.39748,0.00000434,0.661475832,"Port Elizabeth Corals Marine Protected Area","SCYLIORHINUS CAPENSIS","sdm"
2000,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","SCYLLIOGALEUS QUECKETTI","sdm"
62600,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","SPHYRNA ZYGAENA","sdm"
208700,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","SQUALUS ACANTHIAS","sdm"
146700,270.39748,0.00000451,0.661475832,"Port Elizabeth Corals Marine Protected Area","SQUALUS BASSI","sdm"
8900,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","STEGOSTOMA TIGRINUM","sdm"
900,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","TAENIURA LYMMA","sdm"
7700,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","TAENIUROPS MEYENI","sdm"
159600,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","TETRONARCE COWLEYI","sdm"
85100,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","TORPEDO FUSCOMACULATA","sdm"
12400,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","TORPEDO SINUSPERSICI","sdm"
2400,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","TRIAENODON OBESUS","sdm"
53000,270.39748,0,0,"Port Elizabeth Corals Marine Protected Area","TRIAKIS MEGALOPTERUS","sdm"
118600,1189.58369,0.002877197,341.2355745,"Protea Banks Marine Protected Area","ACROTERIOBATUS ANNULATUS","sdm"
14900,1189.58369,0.021767767,324.3397343,"Protea Banks Marine Protected Area","ACROTERIOBATUS LEUCOSPILUS","sdm"
17400,1189.58369,0.025707836,447.3163467,"Protea Banks Marine Protected Area","AETOBATUS OCELLATUS","sdm"
35400,1189.58369,0.009162139,324.3397343,"Protea Banks Marine Protected Area","AETOMYLAEUS BOVINUS","sdm"
98400,1189.58369,0,0,"Protea Banks Marine Protected Area","APRISTURUS MICROPS","sdm"
73200,1189.58369,0,0,"Protea Banks Marine Protected Area","APRISTURUS SALDANHA","sdm"
72900,1189.58369,0,0,"Protea Banks Marine Protected Area","BATHYRAJA SMITHII","sdm"
75300,1189.58369,0.003366895,253.5271982,"Protea Banks Marine Protected Area","BATHYTOSHIA BREVICAUDATA","sdm"
90500,1189.58369,0.003522814,318.8147042,"Protea Banks Marine Protected Area","BATHYTOSHIA LATA","sdm"
900,1189.58369,0,0,"Protea Banks Marine Protected Area","CARCHARHINUS ALBIMARGINATUS","sdm"
2200,1189.58369,0,0,"Protea Banks Marine Protected Area","CARCHARHINUS AMBLYRHYNCHOS","sdm"
21700,1189.58369,0.020613657,447.3163467,"Protea Banks Marine Protected Area","CARCHARHINUS AMBOINENSIS","sdm"
119000,1189.58369,0.002725544,324.3397343,"Protea Banks Marine Protected Area","CARCHARHINUS BRACHYURUS","sdm"
22500,1189.58369,0.015166026,341.2355745,"Protea Banks Marine Protected Area","CARCHARHINUS BREVIPINNA","sdm"
5500,1189.58369,0.058970861,324.3397343,"Protea Banks Marine Protected Area","CARCHARHINUS HUMANI","sdm"
10400,1189.58369,0.051597306,536.6119776,"Protea Banks Marine Protected Area","CARCHARHINUS LEUCAS","sdm"
30000,1189.58369,0.018450261,553.5078178,"Protea Banks Marine Protected Area","CARCHARHINUS LIMBATUS","sdm"
66300,1189.58369,0.009342647,619.4174949,"Protea Banks Marine Protected Area","CARCHARHINUS OBSCURUS","sdm"
9600,1189.58369,0.033785389,324.3397343,"Protea Banks Marine Protected Area","CARCHARHINUS PLUMBEUS","sdm"
51300,1189.58369,0.010789626,553.5078178,"Protea Banks Marine Protected Area","CARCHARIAS TAURUS","sdm"
51500,1189.58369,0,0,"Protea Banks Marine Protected Area","CENTROPHORUS SQUAMOSUS","sdm"
44400,1189.58369,0,0,"Protea Banks Marine Protected Area","CENTROSCYLLIUM FABRICII","sdm"
69800,1189.58369,0,0,"Protea Banks Marine Protected Area","CENTROSCYMNUS COELOLEPIS","sdm"
52700,1189.58369,0,0,"Protea Banks Marine Protected Area","CENTROSCYMNUS OWSTONII","sdm"
48600,1189.58369,0,0,"Protea Banks Marine Protected Area","CENTROSELACHUS CREPIDATER","sdm"
42900,1189.58369,0.007954209,341.2355745,"Protea Banks Marine Protected Area","CIRRHIGALEUS ASPER","sdm"
163900,1189.58369,0,0,"Protea Banks Marine Protected Area","CRURIRAJA PARCOMACULATA","sdm"
72600,1189.58369,0.004467489,324.3397343,"Protea Banks Marine Protected Area","DASYATIS CHRYSONOTA","sdm"
82300,1189.58369,0,0,"Protea Banks Marine Protected Area","DEANIA CALCEA","sdm"
175300,1189.58369,0,0,"Protea Banks Marine Protected Area","DIPTURUS PULLOPUNCTATUS","sdm"
58100,1189.58369,0.010661231,619.4174949,"Protea Banks Marine Protected Area","DIPTURUS STENORHYNCHUS","sdm"
74000,1189.58369,0.003987537,295.0777606,"Protea Banks Marine Protected Area","ETMOPTERUS COMPAGNOI","sdm"
78000,1189.58369,0,0,"Protea Banks Marine Protected Area","ETMOPTERUS GRANULOSUS","sdm"
109200,1189.58369,0,0,"Protea Banks Marine Protected Area","ETMOPTERUS PUSILLUS","sdm"
60300,1189.58369,0,0,"Protea Banks Marine Protected Area","ETMOPTERUS SCULPTUS","sdm"
15000,1189.58369,0.035774132,536.6119776,"Protea Banks Marine Protected Area","GALEOCERDO CUVIER","sdm"
188000,1189.58369,0,0,"Protea Banks Marine Protected Area","GALEORHINUS GALEUS","sdm"
50500,1189.58369,0.008523178,430.4205065,"Protea Banks Marine Protected Area","GYMNURA NATALENSIS","sdm"
13200,1189.58369,0.024571192,324.3397343,"Protea Banks Marine Protected Area","HALAELURUS LINEATUS","sdm"
62100,1189.58369,0.000654129,40.62140829,"Protea Banks Marine Protected Area","HALAELURUS NATALENSIS","sdm"
65900,1189.58369,0,0,"Protea Banks Marine Protected Area","HAPLOBLEPHARUS EDWARDSII","sdm"
26000,1189.58369,0.000187288,4.869482098,"Protea Banks Marine Protected Area","HAPLOBLEPHARUS FUSCUS","sdm"
30100,1189.58369,0,0,"Protea Banks Marine Protected Area","HAPLOBLEPHARUS PICTUS","sdm"
16200,1189.58369,0.028660848,464.3057345,"Protea Banks Marine Protected Area","HIMANTURA LEOPARDA","sdm"
8100,1189.58369,0.040041943,324.3397343,"Protea Banks Marine Protected Area","HIMANTURA UARNAK","sdm"
193000,1189.58369,0,0,"Protea Banks Marine Protected Area","HOLOHALAELURUS REGANI","sdm"
159400,1189.58369,0,0,"Protea Banks Marine Protected Area","LEUCORAJA WALLACEI","sdm"
63500,1189.58369,0,0,"Protea Banks Marine Protected Area","MALACORAJA SPINACIDERMIS","sdm"
7300,1189.58369,0.035396806,258.3966803,"Protea Banks Marine Protected Area","MOBULA ALFREDI","sdm"
10500,1189.58369,0.030363305,318.8147042,"Protea Banks Marine Protected Area","MOBULA BIROSTRIS","sdm"
15700,1189.58369,0.027415319,430.4205065,"Protea Banks Marine Protected Area","MOBULA KUHLII","sdm"
145300,1189.58369,0.00234849,341.2355745,"Protea Banks Marine Protected Area","MUSTELUS MUSTELUS","sdm"
176100,1189.58369,0,0,"Protea Banks Marine Protected Area","MUSTELUS PALUMBES","sdm"
76500,1189.58369,0.004239735,324.3397343,"Protea Banks Marine Protected Area","MYLIOBATIS AQUILA","sdm"
31600,1189.58369,0,0,"Protea Banks Marine Protected Area","NARKE CAPENSIS","sdm"
29400,1189.58369,0,0,"Protea Banks Marine Protected Area","NEORAJA STEHMANNI","sdm"
2100,1189.58369,0.118096271,248.0021681,"Protea Banks Marine Protected Area","NEOTRYGON CAERULEOPUNCTATA","sdm"
67600,1189.58369,0,0,"Protea Banks Marine Protected Area","NOTORYNCHUS CEPEDIANUS","sdm"
3100,1189.58369,0.046534731,144.2576672,"Protea Banks Marine Protected Area","PATEOBATIS FAI","sdm"
21200,1189.58369,0.015299044,324.3397343,"Protea Banks Marine Protected Area","PATEOBATIS JENKINSII","sdm"
87300,1189.58369,0.0000558,4.869482098,"Protea Banks Marine Protected Area","PLIOTREMA WARRENI","sdm"
